Income,Kidhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,Response,Year_Birth,Dt_Customer
71022.0,0,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1978,11-02-2014
90247.0,0,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1988,29-04-2014
41335.0,1,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1968,26-12-2013
71952.0,1,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1986,10-01-2013
35682.0,1,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1970,27-06-2014
43185.0,0,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1951,10-04-2013
66375.0,0,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1948,21-11-2013
35178.0,1,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1971,10-01-2013
25252.0,1,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1986,12-07-2013
55250.0,0,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1965,21-10-2012
33249.0,1,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1975,20-02-2013
58398.0,0,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1953,14-05-2013
50272.0,1,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1982,07-08-2013
76618.0,0,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1975,07-12-2012
87305.0,0,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1960,23-09-2012
25851.0,1,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1978,11-02-2013
58710.0,0,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1970,31-03-2013
45160.0,1,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1958,29-03-2014
74806.0,0,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1965,19-12-2012
59111.0,0,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1954,02-05-2013
18988.0,1,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1984,23-05-2014
72190.0,0,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1965,13-02-2013
7500.0,1,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1976,01-08-2012
44794.0,0,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1966,08-06-2014
80395.0,0,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1955,23-11-2013
75012.0,0,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1976,25-01-2014
56962.0,2,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1965,11-10-2013
89891.0,0,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1991,15-04-2013
35946.0,1,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1949,27-09-2013
53593.0,1,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1953,07-08-2012
66373.0,1,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1978,12-06-2013
45072.0,1,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1948,16-10-2013
89694.0,1,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1973,09-10-2013
72025.0,0,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1949,29-04-2014
67432.0,0,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1973,29-03-2013
70545.0,0,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1952,03-06-2014
17487.0,1,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1989,18-03-2013
62882.0,0,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1969,09-08-2012
64108.0,0,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1953,23-03-2013
34941.0,1,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1956,06-03-2013
48767.0,1,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1950,01-01-2014
38702.0,1,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1978,01-08-2013
82224.0,0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1964,25-01-2014
83844.0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1952,12-05-2013
17003.0,1,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1975,09-12-2013
71163.0,0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,09-03-2014
33697.0,1,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1970,15-09-2013
63564.0,0,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1954,29-01-2014
83443.0,0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1972,31-12-2013
51518.0,0,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1958,03-10-2013
58330.0,0,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1975,25-12-2013
80952.0,0,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1969,28-02-2013
75507.0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1979,02-05-2014
63855.0,0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1978,09-02-2013
62220.0,0,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1972,11-08-2012
58512.0,0,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1964,19-09-2013
40662.0,1,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1979,15-03-2013
38829.0,0,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1959,06-04-2014
35523.0,1,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1981,03-10-2013
79146.0,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1967,24-04-2014
78285.0,0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1988,28-10-2013
31626.0,1,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1978,10-05-2013
75127.0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1952,22-05-2014
48726.0,0,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1955,27-04-2013
74985.0,0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1977,11-09-2012
67430.0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1987,05-09-2012
46891.0,0,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1965,01-09-2013
62058.0,0,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1956,26-05-2013
72063.0,0,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1979,03-07-2013
78939.0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1951,12-12-2013
42720.0,1,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1965,24-04-2013
33622.0,1,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1972,13-04-2013
6835.0,0,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1957,08-12-2012
41452.0,1,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1953,06-03-2013
40760.0,0,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1965,30-08-2013
74250.0,0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1958,26-01-2014
51124.0,1,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1955,18-12-2013
72258.0,0,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1971,12-09-2013
71466.0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1974,05-04-2014
36283.0,1,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1976,14-04-2014
20587.0,1,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1970,11-05-2014
30467.0,1,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1972,19-03-2014
31590.0,1,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1972,18-06-2013
20425.0,1,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1986,29-10-2012
17144.0,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1960,15-02-2014
42564.0,0,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1968,02-01-2013
43783.0,1,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1978,29-05-2014
40780.0,0,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1976,08-09-2012
62847.0,0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1945,15-01-2013
82017.0,0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1957,07-11-2012
16813.0,0,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1950,19-07-2013
51267.0,1,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1978,29-10-2013
46524.0,0,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1961,05-04-2013
45183.0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1962,20-01-2013
70421.0,0,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1954,28-06-2014
60161.0,0,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1965,23-10-2012
73926.0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1973,02-03-2013
19329.0,1,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1968,14-12-2013
61872.0,0,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1970,13-12-2013
46984.0,1,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1956,26-03-2013
34838.0,1,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1951,19-01-2013
82716.0,0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1944,05-11-2013
48192.0,0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1958,06-04-2013
49681.0,0,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1976,04-11-2013
56850.0,0,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1971,23-03-2014
55267.0,0,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1957,21-10-2013
59666.0,1,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1972,22-03-2013
72504.0,0,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1972,06-04-2013
26872.0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1981,16-10-2013
21359.0,1,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1972,20-04-2013
73170.0,0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1975,31-05-2014
52750.0,0,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1955,04-02-2013
91820.0,0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1986,23-11-2013
65968.0,0,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1970,12-05-2014
30772.0,1,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1976,12-03-2014
22507.0,0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1954,24-11-2012
65685.0,0,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1972,29-03-2014
25804.0,1,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1978,01-09-2013
76412.0,0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1980,05-05-2013
22063.0,1,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1972,08-08-2013
57091.0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1961,15-06-2014
22419.0,0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1963,18-04-2013
87771.0,0,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1959,22-05-2013
78353.0,0,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1959,16-04-2013
93404.0,1,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1954,07-05-2013
37859.0,1,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1962,12-01-2013
80995.0,0,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1958,11-05-2013
16529.0,1,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1984,01-03-2014
55412.0,1,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1976,22-11-2013
48789.0,0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1992,10-09-2012
56575.0,0,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1967,05-05-2013
25130.0,1,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1980,02-10-2013
35441.0,1,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1967,14-02-2013
71391.0,0,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1956,29-03-2013
49494.0,1,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1972,25-04-2013
81702.0,0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1980,23-09-2012
45889.0,0,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1980,02-07-2013
56628.0,0,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1977,21-03-2014
34026.0,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1950,05-08-2013
40049.0,0,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1974,29-11-2012
34176.0,1,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1988,12-05-2014
19419.0,1,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1981,10-11-2012
82504.0,0,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1960,27-07-2013
81205.0,0,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1970,13-01-2014
61618.0,0,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1991,29-09-2012
55284.0,0,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1956,24-12-2012
49980.0,0,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1963,23-10-2013
15072.0,2,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1980,10-05-2013
49166.0,0,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1974,13-06-2013
65324.0,0,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1954,11-01-2014
82347.0,0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1957,06-11-2012
30843.0,1,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1966,26-05-2014
46374.0,0,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1974,17-03-2014
60474.0,0,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1979,01-04-2013
38576.0,0,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1973,04-03-2014
55357.0,2,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1985,19-02-2013
37758.0,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1966,04-10-2012
85710.0,0,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1989,05-05-2013
23228.0,1,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1969,26-01-2014
44602.0,1,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1969,15-02-2014
7500.0,0,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1987,09-01-2013
38683.0,1,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1989,04-10-2012
49514.0,1,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1975,17-12-2013
57906.0,0,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1973,11-06-2013
43456.0,0,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1966,26-03-2013
19485.0,2,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1986,24-09-2013
53172.0,0,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1978,06-05-2013
30545.0,1,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1979,17-10-2012
70123.0,0,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1983,28-09-2013
62450.0,0,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1959,06-01-2014
21675.0,1,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1976,11-06-2014
42395.0,1,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1981,04-04-2014
61346.0,1,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1978,06-10-2013
80812.0,0,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1953,17-09-2013
42835.0,1,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1971,30-06-2013
39922.0,1,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1983,14-02-2013
86424.0,0,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1956,05-04-2014
17117.0,1,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1978,17-01-2013
24762.0,1,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1972,10-02-2014
35797.0,0,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1975,16-10-2012
36627.0,2,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1975,23-07-2013
51111.0,1,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1981,19-06-2014
