v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,group,y
1,1,1,1,1,0,1,1,1,0,0,334.3388797
1,0,1,1,0,0,1,0,0,0,0,-87.28465432
1,1,0,0,0,1,1,0,1,0,0,-99.02670037
1,0,0,0,0,0,1,0,0,1,0,-15.39556641
1,0,1,0,0,0,1,1,0,0,0,112.5992007
1,0,0,0,1,1,0,0,0,0,0,-113.6816993
1,0,0,0,1,0,1,0,0,1,0,-42.09063391
1,1,0,0,0,0,0,1,0,1,0,-275.3694445
1,1,1,0,1,0,0,0,1,0,0,-169.3471347
1,0,0,0,0,0,0,0,1,1,0,-341.3760603
1,1,0,0,0,0,0,1,1,0,0,-239.9808909
1,1,0,1,1,0,1,1,0,1,0,186.9371608
1,1,1,0,0,1,1,0,1,0,0,-22.0123175
1,0,1,1,1,0,1,0,0,1,0,-0.430565887
1,1,0,0,1,0,1,1,1,1,0,262.7613514
1,0,1,0,1,0,0,0,1,0,0,-152.887922
1,0,1,0,1,1,1,0,1,0,0,13.13328259
1,0,1,1,1,0,0,1,1,0,0,-63.77007666
1,0,1,0,0,1,1,0,0,1,0,20.59290244
1,0,0,1,1,0,1,1,0,1,0,25.763384
1,1,1,0,1,0,0,1,1,1,0,107.7571899
1,1,1,0,0,0,0,1,0,0,0,-144.0461618
1,1,1,0,1,0,0,0,0,0,0,-141.8263378
1,0,0,1,0,1,1,1,0,0,0,114.0934044
1,0,1,0,0,0,1,0,1,1,0,-54.70751975
1,1,0,0,1,0,0,0,0,1,0,-91.37759974
1,0,1,0,1,1,1,0,1,0,0,122.408826
1,0,0,0,1,1,1,1,1,0,0,193.9445643
1,1,0,0,0,0,0,0,1,1,0,-201.0405937
1,0,1,1,1,0,1,1,1,1,0,78.09190668
1,1,0,0,0,1,0,1,0,0,0,-19.28621661
1,1,1,1,1,1,0,1,1,1,0,-51.8544441
1,1,0,1,0,1,0,1,0,0,0,-278.7158777
1,1,1,0,1,0,0,0,1,0,0,44.58227796
1,0,1,0,1,1,0,0,0,0,0,-91.94592329
1,1,1,0,0,1,0,1,0,0,0,-114.6767457
1,0,1,0,0,1,1,0,1,0,0,44.91132824
1,0,1,0,0,1,1,0,1,1,0,-196.6865657
1,1,1,1,1,1,1,1,0,1,0,258.8975254
1,1,1,0,0,1,1,1,1,0,0,106.1630662
1,0,0,0,1,1,1,0,0,1,0,74.15070564
1,0,1,0,1,1,1,1,0,0,0,343.8062968
1,1,0,0,0,1,1,1,0,0,0,125.5107681
1,0,1,0,1,0,0,1,0,1,0,-38.22587752
1,1,1,1,1,0,0,0,0,0,0,102.4302246
1,1,0,1,1,1,1,1,1,0,0,225.2573565
1,1,1,0,1,1,1,0,1,0,0,109.4167064
1,0,1,0,0,1,1,0,1,0,0,77.5071802
1,0,0,0,0,0,0,0,0,1,0,-246.237907
1,1,1,0,1,1,1,0,0,0,0,-11.0247902
1,0,1,0,0,1,0,1,1,1,0,125.8375637
1,1,0,0,1,0,1,0,1,1,0,-80.06117413
1,1,0,1,0,1,0,1,0,0,0,9.542984321
1,0,0,1,0,1,0,0,0,0,0,-122.922583
1,1,0,1,0,1,1,1,0,1,0,100.2652345
1,1,1,0,0,0,1,0,0,1,0,-140.3916954
1,0,0,0,1,0,0,1,0,0,0,96.78982775
1,1,1,0,0,1,1,1,0,1,0,-23.40742944
1,0,1,0,1,0,1,0,0,1,0,-67.05801522
1,0,1,1,0,0,0,1,1,0,0,-12.24583681
1,1,1,1,1,1,0,0,0,0,0,65.08987867
1,1,1,0,1,1,1,0,1,0,0,64.39161374
1,1,1,1,0,1,0,1,1,0,0,-86.41756421
1,0,1,0,1,1,1,0,1,1,0,64.59505026
1,1,0,0,1,1,1,1,0,0,0,216.0869699
1,0,1,0,1,0,1,1,0,1,0,91.72375424
1,0,1,0,1,0,1,1,1,0,0,384.6655118
1,0,1,1,0,0,0,0,1,1,0,-118.3425292
1,1,1,0,1,1,0,1,1,0,0,148.3483664
1,0,0,0,1,1,1,1,1,1,0,354.1034642
1,0,1,1,0,1,1,1,0,0,0,62.93176687
1,0,1,0,1,0,1,0,1,0,0,108.6098815
1,0,0,0,0,0,0,0,0,1,0,-213.0817147
1,0,0,0,1,0,1,1,0,0,0,211.0519209
1,1,0,1,1,0,1,0,1,1,0,100.2254359
1,0,0,1,1,0,0,0,0,0,0,-145.3841776
1,0,1,1,0,0,1,1,0,1,0,-227.1122885
1,0,0,0,1,0,0,1,0,1,0,-49.40061971
1,0,1,1,1,1,1,1,0,1,0,96.37537581
1,0,1,0,0,0,1,1,1,1,0,189.6044371
1,1,0,0,1,0,0,1,0,1,0,-13.44780004
1,1,1,0,1,1,1,1,0,1,0,240.2654206
1,0,0,1,1,1,1,0,0,1,0,178.9098515
1,1,1,1,1,0,1,1,0,0,0,355.2493341
1,1,0,0,0,0,0,1,0,1,0,-164.3319253
1,0,0,1,1,0,0,1,1,1,0,4.259120389
1,0,0,1,0,0,0,0,1,0,0,-169.1493295
1,0,0,1,0,1,1,0,1,1,0,-269.9359378
1,1,0,0,0,0,0,0,1,0,0,-208.6456382
1,1,0,0,0,1,1,1,1,1,0,2.06302538
1,1,0,0,1,0,0,0,1,1,0,-126.6075979
1,0,1,0,0,1,0,1,1,1,0,-27.66285202
1,0,1,1,1,0,0,0,1,1,0,-107.2745862
1,0,1,0,1,0,0,0,1,0,0,-34.83530493
1,0,1,0,1,0,0,1,0,1,0,-149.1262037
1,0,1,0,0,0,0,0,1,0,0,-155.4024569
1,1,1,0,1,1,1,0,1,0,0,110.9415079
1,0,1,0,1,0,0,0,1,1,0,-264.4431965
1,0,1,0,1,0,0,0,0,1,0,-67.5963291
1,0,0,0,0,0,1,1,1,1,0,58.39784855
1,0,0,1,1,0,0,0,1,0,0,-12.08897344
1,0,0,1,0,1,1,0,1,1,0,-40.51774807
1,1,1,1,0,0,1,1,0,0,0,43.04442076
1,0,1,0,0,0,1,1,1,1,0,136.3214564
1,1,1,0,1,0,1,1,0,1,0,99.62430546
1,1,1,1,1,0,1,1,1,1,0,76.01781342
1,1,0,0,0,0,1,1,1,1,0,-150.234675
1,0,1,1,1,0,1,0,0,1,0,-4.559719782
1,0,0,1,1,1,0,0,0,1,0,56.43038982
1,0,0,0,0,0,0,1,1,1,0,-174.3130747
1,1,0,0,1,0,0,0,0,1,0,-98.92273147
1,1,0,0,0,0,0,1,1,1,0,38.97483156
1,1,1,1,0,1,0,0,0,0,0,-150.2186033
1,1,0,0,0,0,1,0,1,0,0,-186.2529425
1,1,1,0,0,0,0,1,0,0,0,-4.876632052
1,0,0,0,1,1,0,0,1,1,0,38.62067791
1,0,1,0,0,1,0,0,1,1,0,-231.1069426
1,0,0,1,0,1,0,0,1,1,0,-191.5750837
1,1,1,0,1,1,0,1,1,0,0,-5.674334763
1,0,1,0,0,0,1,0,1,0,0,-111.6227593
1,0,1,1,0,1,1,1,1,0,0,53.12615311
1,1,0,0,0,1,0,0,0,0,0,-139.4820121
1,1,1,1,0,1,1,0,0,0,0,33.07838992
1,0,1,1,1,1,1,1,0,0,0,229.1976817
1,0,1,1,1,0,1,0,0,1,0,-12.11810887
1,1,1,1,1,0,0,1,0,0,0,34.36986527
1,0,0,0,1,0,1,1,0,0,0,177.5590583
1,1,0,1,1,0,0,0,1,0,0,-38.895991
1,0,1,0,0,0,1,0,1,1,0,11.13037038
1,1,0,1,0,1,0,0,1,0,0,-150.3959456
1,1,1,0,1,1,1,1,0,0,0,249.0977774
1,1,1,1,1,0,1,0,1,1,0,46.07526053
1,1,0,0,0,0,1,1,1,1,0,166.8113867
1,1,1,1,0,0,1,0,0,0,0,66.7635162
1,1,0,1,1,1,1,1,1,0,0,329.4343738
1,0,0,1,1,0,0,1,1,1,0,80.42965653
1,1,0,1,1,1,0,1,0,1,0,47.53290949
1,0,0,1,0,1,0,1,0,1,0,-244.1917002
1,0,1,1,0,1,0,1,1,1,0,-26.79872565
1,1,1,1,0,1,0,1,0,1,0,-84.95665627
1,0,0,0,1,0,0,0,0,0,0,-146.751653
1,1,0,0,0,0,0,1,0,0,0,-16.73924733
1,0,0,1,1,1,0,0,1,0,0,-28.18456525
1,0,1,0,0,0,0,0,0,1,0,-320.2876853
1,0,1,0,0,0,1,1,0,0,0,-110.3018594
1,0,0,1,0,1,1,0,0,0,0,-234.8003408
1,1,0,1,1,0,0,0,0,0,0,-111.5065579
1,0,0,1,1,0,1,0,0,0,0,44.66653652
1,0,1,1,0,0,1,1,0,1,0,-79.58807184
1,0,0,1,1,1,1,1,1,1,0,213.8883462
1,0,0,0,1,0,0,1,1,0,0,11.80807118
1,0,1,0,0,0,1,1,0,1,0,67.57975262
1,0,0,0,1,0,0,1,0,0,0,-6.035590877
1,0,0,1,0,1,0,0,1,1,0,-93.96504843
1,1,1,0,0,0,0,0,1,0,0,-338.1273021
1,0,1,1,1,0,1,0,0,1,0,38.68556987
1,0,1,0,1,0,0,1,0,1,0,-170.5226394
1,1,0,1,1,1,1,0,0,0,0,19.39309294
1,0,1,1,0,0,1,0,0,1,0,-111.6790268
1,1,0,1,0,0,1,1,1,0,0,-40.8848764
1,0,1,1,0,1,0,0,0,1,0,-57.99876288
1,1,1,0,0,0,1,0,1,0,0,-229.408395
1,0,0,1,0,1,1,1,0,0,0,71.31797111
1,1,1,1,0,1,1,1,0,0,0,78.18134494
1,1,0,0,1,0,0,1,1,0,0,46.61336153
1,1,0,1,0,0,0,0,0,1,0,-219.3702069
1,0,1,1,0,1,1,0,0,0,0,-150.230153
1,1,1,0,1,0,1,0,1,1,0,176.8243226
1,0,1,0,1,0,1,1,0,0,0,189.7155401
1,0,1,1,1,1,0,0,1,0,0,-48.53197979
1,0,1,1,0,0,1,1,0,0,0,93.15354356
1,0,0,1,1,1,1,1,0,1,0,410.3171794
1,0,0,0,1,0,1,1,0,0,0,208.8949985
1,0,1,1,1,1,1,1,1,1,0,199.5860696
1,1,1,1,1,1,0,0,1,0,0,-44.73330337
1,1,0,1,0,1,0,1,0,1,0,-76.77653141
1,0,1,0,0,1,1,0,1,1,0,-90.98170749
1,0,0,0,0,0,1,1,1,0,0,119.1561492
1,1,1,0,1,0,1,0,1,1,0,46.46768412
1,0,1,1,0,1,1,1,0,1,0,221.2029322
1,1,1,0,1,1,0,0,1,1,0,36.53393671
1,0,0,1,0,0,1,0,0,1,0,-43.08059732
1,1,0,0,0,1,1,0,1,0,0,-181.9448278
1,1,0,0,0,0,1,0,1,1,0,-145.9602951
1,1,0,1,0,0,0,0,0,0,0,-104.6904228
1,1,0,1,0,0,0,0,1,1,0,-243.8117256
1,0,0,1,1,1,1,0,1,1,0,45.43893564
1,0,0,1,1,0,1,1,1,1,0,283.9187595
1,1,0,1,0,1,0,1,0,1,0,-81.37716071
1,0,0,0,1,1,0,0,0,1,0,-62.29640675
1,0,1,1,1,1,1,1,1,0,0,240.4204133
1,1,1,0,0,1,1,1,1,1,0,115.8901441
1,0,1,1,0,1,0,0,1,0,0,-207.9281539
1,0,1,0,1,1,0,0,0,0,0,10.09653127
1,0,0,1,1,1,0,0,0,0,0,-81.51705737
1,1,0,0,1,0,0,0,0,1,0,9.689939814
1,1,1,1,0,0,0,0,0,1,0,-181.9950444
1,0,1,0,1,0,1,1,0,0,0,415.4106345
1,1,1,1,1,0,0,1,1,0,0,-20.20222464
1,0,1,0,0,0,1,1,0,1,0,87.91526747
1,1,1,0,0,0,1,1,0,1,0,13.82763579
1,1,1,0,1,1,1,0,0,0,0,111.626189
1,1,1,0,1,0,0,1,1,0,0,100.5496333
1,1,0,1,0,0,1,1,1,0,0,91.38756384
1,1,0,1,0,0,0,1,1,1,0,-144.6448281
1,1,0,0,0,0,0,1,0,0,0,-134.0383635
1,0,0,0,0,1,1,1,0,0,0,183.7438984
1,1,0,1,1,1,0,0,1,1,0,-193.7040878
0,1,1,1,1,1,1,1,0,0,0,113.9002899
1,0,0,1,1,1,1,0,1,0,0,-3.409912143
1,0,0,1,1,1,1,1,1,0,0,104.609264
1,1,0,0,0,0,1,1,0,0,0,-98.92738097
1,1,0,1,1,1,1,1,1,1,0,125.1615439
1,1,1,1,0,1,1,0,0,0,0,-6.830676564
1,0,1,1,1,0,0,1,0,1,0,89.34513739
1,1,0,0,1,0,1,0,1,1,0,-170.8274824
1,1,1,1,0,0,0,0,0,0,0,-244.7661932
1,1,0,1,0,1,1,0,0,1,0,71.5694469
1,0,1,1,1,1,0,0,1,1,0,-73.25664545
1,0,0,0,0,0,1,1,1,0,0,54.98021564
1,0,1,1,0,1,1,1,1,1,0,35.87286399
1,0,1,0,1,1,1,1,0,1,0,183.8460668
1,0,1,0,1,1,1,0,1,0,0,160.9009397
1,1,0,0,1,1,1,1,1,1,0,269.0752076
1,1,0,1,1,0,0,0,0,0,0,-26.40862474
1,1,1,0,0,1,1,0,0,1,0,-78.9983088
1,0,1,1,1,0,0,1,1,0,0,171.9173395
1,0,0,0,0,1,1,0,0,1,0,-58.83621249
1,1,1,0,0,1,0,1,1,0,0,-134.1812394
1,1,0,0,1,0,0,0,0,0,0,-204.0566862
1,1,0,0,0,0,0,0,0,1,0,-336.5912732
1,0,1,0,1,0,1,0,0,1,0,5.526310472
1,1,0,1,0,0,0,1,0,1,0,-216.4471827
1,1,1,1,1,1,1,0,0,1,0,29.28595511
1,1,0,0,1,0,1,0,0,0,0,106.089485
1,1,1,0,1,1,1,1,1,0,0,107.489464
0,0,1,1,0,0,1,0,1,1,0,-104.9620924
1,0,1,1,0,1,0,1,1,1,0,49.96024946
1,0,1,0,0,1,0,1,0,1,0,6.174008804
1,0,0,1,0,1,0,1,1,1,0,-109.6577375
1,1,1,0,0,0,0,1,0,1,0,-182.0157315
1,1,1,1,1,0,1,1,1,0,0,59.02483004
1,0,1,1,0,1,1,1,1,1,0,66.14534303
1,0,1,1,1,1,1,0,1,1,0,44.50167205
1,0,1,1,1,1,0,0,0,0,0,-91.99636987
1,0,0,0,0,1,1,0,1,1,0,-56.21253356
1,1,1,0,1,0,1,0,1,0,0,-40.10185887
1,1,0,1,1,1,1,0,0,0,0,-5.362974034
1,0,0,0,0,1,1,0,1,1,0,-187.3382067
1,1,1,1,1,1,1,0,0,0,0,87.91481715
1,1,0,0,1,0,0,1,1,0,0,124.6809174
1,1,1,1,0,0,1,0,1,0,0,-289.9414764
1,0,1,0,1,1,1,0,1,1,0,69.11861877
1,0,1,1,0,0,1,0,1,0,0,3.43003805
1,0,1,1,1,1,1,1,0,0,0,246.2173547
1,0,1,1,0,0,0,1,1,1,0,-341.1123155
1,1,0,0,0,0,1,0,1,0,0,-209.8102343
1,1,1,1,1,1,0,1,1,1,0,150.7867871
1,1,0,1,1,0,0,1,0,1,0,132.3424567
1,0,0,0,0,0,1,1,1,0,0,174.2578297
1,1,1,0,0,0,0,0,0,0,0,-479.4751745
1,1,0,0,0,1,0,1,0,0,0,58.10033118
1,0,0,1,0,0,0,1,1,1,0,-13.76285831
1,0,0,0,1,1,0,1,1,0,0,49.22057084
1,0,1,0,1,0,1,0,1,1,0,-35.34299171
1,1,1,1,0,1,0,0,1,1,0,-322.8587266
1,1,0,1,0,0,0,0,0,1,0,-203.7701918
1,1,1,1,0,1,1,1,1,0,0,23.90754923
1,0,0,0,0,0,1,0,1,0,0,-90.97581464
1,1,1,0,1,0,1,1,0,0,0,293.4738168
1,1,1,1,0,0,1,0,0,1,0,-128.2209992
1,1,0,0,0,0,1,0,1,1,0,-168.6179035
1,1,1,0,0,1,0,1,1,0,0,143.1026009
1,0,0,1,1,0,1,0,0,1,0,-51.04956723
1,0,0,1,0,0,0,1,1,0,0,20.91278772
1,1,0,0,1,0,0,0,0,1,0,-102.8576947
1,1,1,1,0,0,1,0,0,0,0,-106.9944647
1,1,1,1,1,0,1,1,0,1,0,282.2834688
1,0,1,0,0,0,1,0,0,1,0,101.5305198
1,0,1,1,1,1,1,1,0,1,0,306.2130837
1,1,1,1,1,0,0,0,1,0,0,-221.0858061
1,0,0,1,1,1,0,1,1,1,0,71.78103974
1,0,1,1,1,1,1,0,1,1,0,16.99958547
1,1,1,0,0,1,0,0,1,0,0,-222.9356349
1,1,0,0,1,0,0,1,0,0,0,63.53759224
1,1,1,0,0,1,1,0,1,0,0,105.7769361
1,0,0,0,1,1,0,0,0,1,0,-154.6472367
1,0,1,0,0,1,1,1,1,1,0,129.8378094
1,0,0,0,1,0,0,1,1,1,0,-79.18204834
1,0,1,0,1,0,1,1,1,0,0,246.5218776
1,1,0,1,0,1,1,0,1,1,0,-85.49940878
1,0,1,0,0,0,1,1,0,1,0,69.45902143
1,1,0,0,1,1,0,1,1,0,0,-49.87782943
0,1,1,0,1,0,1,0,0,1,0,129.4731001
1,1,1,1,0,0,1,1,1,1,0,-171.2615955
1,1,0,1,0,0,0,0,0,0,0,-422.80729
1,1,1,1,0,1,1,1,1,1,0,343.4763022
1,1,0,0,0,0,0,0,0,1,0,-176.6680109
1,1,1,0,0,1,1,1,0,0,0,194.7192013
1,1,1,1,0,0,0,1,0,1,0,-44.50385713
1,1,0,0,1,1,1,1,1,1,0,75.81674502
1,0,1,1,0,0,1,0,0,1,0,59.84601209
1,1,1,1,0,1,1,1,1,1,0,188.9797623
1,1,1,1,1,1,1,1,0,1,0,221.81284
1,1,0,0,0,0,1,0,0,1,0,-81.65921652
1,0,1,1,0,1,1,1,0,1,0,45.14954312
1,1,1,1,0,1,1,0,0,0,0,-47.30497264
1,1,1,1,0,0,1,1,0,0,0,-1.138082887
1,1,1,0,1,0,1,1,0,1,0,127.4968271
1,1,0,1,0,0,0,0,1,0,0,-130.4917735
1,1,1,1,0,1,1,1,1,1,0,189.2042937
1,0,1,0,1,0,0,1,1,0,0,27.49906616
1,1,0,0,1,0,0,0,1,1,0,-55.55087592
1,1,0,0,0,1,1,1,1,0,0,44.93438455
1,1,1,1,0,0,1,1,0,0,0,240.4542326
1,1,1,0,0,1,1,0,0,0,0,146.9209809
1,0,0,1,0,1,0,1,0,0,0,166.4593883
1,1,1,0,1,1,1,1,1,0,0,122.0927347
1,1,1,0,1,1,1,0,1,0,0,101.8217221
1,0,1,1,0,0,1,1,1,1,0,101.5625114
1,0,1,1,0,0,1,1,0,1,0,-21.60046635
1,1,1,0,0,1,1,0,0,0,0,-18.86252067
1,1,0,1,0,1,0,0,0,1,0,-39.56656088
1,0,1,0,0,0,1,1,1,1,0,-107.6306527
1,1,1,0,0,0,1,1,0,1,0,80.58918577
1,1,1,0,1,1,1,0,0,1,0,87.48895048
1,0,0,1,0,0,0,0,0,1,0,-184.1246768
1,1,0,1,0,1,1,0,0,1,0,85.21194218
1,1,1,0,1,1,0,1,1,1,0,112.43363
1,1,0,1,0,1,1,0,0,0,0,-14.22638349
1,1,0,0,0,1,0,1,0,0,0,-115.9612208
1,0,1,1,0,0,0,0,1,0,0,-306.6672656
1,1,0,1,1,1,0,0,0,1,0,86.45844169
1,1,1,1,0,0,0,0,1,1,0,-184.3617192
1,1,1,0,0,0,1,1,1,0,0,-143.8100982
1,1,1,0,1,0,0,1,0,1,0,-75.59511833
1,0,0,0,1,1,1,0,1,1,0,84.56639963
1,1,1,1,0,0,1,0,1,0,0,-73.88400434
1,0,0,1,1,1,1,1,0,1,0,147.2630027
1,0,0,0,0,1,1,1,0,0,0,184.4524793
1,1,1,1,0,0,0,1,1,0,0,35.05605857
1,1,1,1,0,1,1,0,0,1,0,-20.55210129
1,1,1,0,0,1,1,0,0,1,0,-99.24602517
1,0,1,1,1,0,1,1,0,0,0,198.9041573
1,0,1,0,0,0,0,1,1,0,0,-34.60912159
1,1,1,0,1,1,0,0,1,1,0,-111.5767294
1,0,0,0,0,1,0,1,0,0,0,-89.02409123
1,1,1,0,1,0,1,1,1,0,0,291.7628755
1,0,1,0,0,1,1,1,1,0,0,234.0316112
1,0,1,0,0,0,0,0,0,1,0,-197.6548246
1,1,0,0,0,0,1,0,0,1,0,-1.404105748
1,1,1,0,1,1,0,0,0,0,0,-7.981082897
1,1,0,1,1,0,1,1,0,1,0,321.9470117
1,0,0,0,1,1,0,0,1,1,0,166.3888622
1,0,1,0,1,1,0,0,0,0,0,-55.24348088
1,0,1,0,1,0,0,1,1,0,0,210.0004884
1,0,0,1,0,1,0,1,0,1,0,-36.05748881
1,1,0,1,0,0,0,0,1,1,0,-145.1340589
1,0,1,1,0,0,1,1,1,1,0,-46.78982097
1,0,0,0,0,0,1,0,1,0,0,-83.04095109
1,0,0,0,0,1,1,0,1,1,0,103.2842122
1,0,0,0,0,0,0,0,0,1,0,-221.5772324
1,1,0,1,0,1,1,1,1,1,0,200.8275609
1,1,1,0,1,1,1,1,0,1,0,187.135557
1,1,0,0,0,1,0,1,0,1,0,-67.76264742
1,1,0,0,1,1,1,0,0,1,0,86.8876665
1,1,0,1,1,0,1,0,1,1,0,-13.01906926
1,1,1,1,0,1,0,0,0,0,0,-182.7156166
1,1,0,0,0,1,0,1,0,1,0,-38.62493728
1,0,0,1,1,0,0,1,1,1,0,-78.23653471
1,0,1,1,1,1,0,1,1,0,0,20.13456508
1,0,1,0,1,0,0,1,0,0,0,-186.8029182
1,0,1,1,1,1,0,1,1,0,0,109.1308462
1,1,1,1,0,0,1,0,0,0,0,-124.689904
1,0,1,1,0,1,0,1,0,0,0,-85.51081254
1,0,1,1,0,1,0,0,1,0,0,-116.7287935
1,0,0,0,1,1,1,1,0,1,0,451.8577444
1,0,0,0,1,1,0,0,1,0,0,-220.5319145
1,1,0,0,1,1,1,0,0,0,0,106.5294894
1,0,0,0,0,0,1,0,1,0,0,15.01463862
1,1,0,1,1,0,0,1,1,1,0,135.4639281
1,0,0,0,0,0,1,0,0,0,0,-64.45602207
1,0,1,1,0,0,1,0,0,1,0,-31.06713262
1,1,0,0,1,1,1,1,0,1,0,225.2412838
1,0,1,1,1,0,0,1,1,1,0,56.26421685
1,0,0,0,1,1,0,0,0,1,0,39.43220357
1,0,0,1,0,0,1,0,0,0,0,-122.8362886
1,1,0,0,0,1,1,1,0,0,0,92.0481443
1,0,0,0,0,0,0,1,0,0,0,-192.4972341
1,0,1,0,1,1,0,0,1,0,0,-81.3563685
1,1,0,0,1,1,0,0,1,0,0,-84.31666189
1,1,0,1,1,0,1,0,1,1,0,79.9774381
1,1,1,0,0,0,0,1,1,1,0,-129.75774
1,0,1,0,1,1,1,1,0,0,0,228.8476293
1,0,1,0,0,0,0,1,1,1,0,-33.40668798
1,1,0,1,0,0,0,1,1,1,0,69.31500148
1,0,1,0,1,1,1,0,1,0,0,160.9462086
1,0,0,0,1,1,0,0,0,0,0,-167.6846681
1,0,0,1,1,1,0,0,1,0,0,-155.2974431
1,1,0,0,0,1,0,1,0,1,0,-54.62409472
1,0,0,0,0,1,1,1,1,0,0,391.9315624
1,1,1,0,1,1,0,0,0,1,0,-148.7330014
1,1,0,1,1,1,1,0,1,1,0,151.9382646
1,1,0,0,0,0,1,0,0,1,0,-175.6814218
1,1,1,1,0,1,0,1,0,1,0,-100.6892761
1,0,1,1,1,1,0,1,0,0,0,153.5706198
1,1,1,0,0,1,0,1,0,1,0,-25.97078136
1,1,1,1,0,1,0,0,0,1,0,-39.47487247
1,1,1,1,1,0,0,1,0,1,0,-124.8005527
1,0,0,0,0,0,0,0,0,1,0,-220.0892486
1,1,0,0,1,1,0,1,0,0,0,29.34625243
1,0,1,0,1,1,1,1,1,0,0,175.048715
1,0,0,0,0,1,0,1,0,0,0,-26.84841242
1,0,0,0,0,0,0,0,1,1,0,-180.8511136
1,0,0,0,1,0,0,0,1,1,0,-40.17411409
1,1,1,1,0,0,0,0,0,0,0,-132.1969007
1,1,0,1,1,0,1,0,0,1,0,207.3881623
1,1,0,1,0,0,1,1,1,1,0,34.11695322
1,0,1,1,1,0,1,1,0,0,0,144.6005278
1,1,0,0,1,1,0,1,1,1,0,196.4105318
1,1,0,0,0,1,1,0,0,1,0,-83.17474957
1,0,1,0,1,1,0,0,1,1,0,-241.685042
1,0,1,0,0,1,1,1,0,1,0,22.80318862
1,0,0,1,0,0,1,1,0,0,0,55.74997931
1,1,1,1,0,1,1,0,0,0,0,-7.782632605
1,0,1,0,1,1,1,1,1,0,0,230.389045
1,0,1,1,1,0,1,0,1,1,0,-25.36042221
1,0,0,0,1,0,1,1,0,0,0,77.283355
1,1,0,1,1,0,1,1,0,0,0,105.2362639
1,1,0,1,0,0,0,0,1,0,0,-227.1149649
1,1,1,0,1,0,1,0,1,0,0,-42.11853244
1,1,0,1,0,1,1,0,0,1,0,-10.89374562
1,1,1,0,1,0,0,1,0,1,0,-62.22081153
1,1,1,1,0,0,1,0,0,0,0,-186.8904954
1,1,0,1,0,0,0,1,1,0,0,-156.1654935
1,1,1,0,0,1,1,1,0,0,0,179.7263243
1,1,1,1,0,1,0,1,1,0,0,-38.69950865
1,0,1,0,1,0,0,0,1,0,0,-13.65504092
1,1,1,1,1,0,0,1,0,1,0,-33.90698554
1,1,0,0,0,0,0,0,0,1,0,-175.6657521
1,0,0,1,1,1,1,0,1,1,0,-10.29026614
1,0,0,0,1,0,0,1,1,1,0,28.86529854
1,0,0,0,1,1,1,1,0,1,0,292.3963094
1,0,0,0,1,0,1,1,1,1,0,154.7998068
1,1,0,1,1,1,1,1,0,1,0,154.6040965
1,0,0,1,1,1,0,1,1,0,0,313.6803491
1,1,0,1,0,1,1,1,1,1,0,222.5252351
1,0,0,1,0,0,1,0,0,1,0,-177.5310965
1,1,0,1,1,1,0,0,0,0,0,-14.00423342
1,0,1,0,0,0,0,1,1,0,0,32.48644295
1,0,1,1,0,1,1,1,1,1,0,52.84096257
1,0,1,0,1,0,0,0,1,0,0,-20.46710715
1,1,1,1,1,1,1,0,1,1,0,26.58928144
1,1,1,1,0,0,0,0,1,1,0,-242.2046616
1,1,1,0,1,0,1,0,0,0,0,200.7385295
1,0,1,0,0,0,1,1,1,0,0,-61.3631147
1,0,0,0,0,0,0,1,1,1,0,-108.8226598
1,1,0,0,1,1,1,1,0,1,0,195.4686417
1,0,0,1,0,1,0,0,0,1,0,-76.11979627
1,0,1,0,0,0,0,1,0,1,0,-85.46802681
1,0,0,0,1,0,1,0,1,0,0,182.6296142
1,1,1,1,1,1,0,1,0,0,0,46.030772
1,0,0,1,1,1,0,0,1,1,0,-8.711184147
1,0,0,1,1,1,1,0,1,0,0,256.5197867
1,1,1,1,1,1,1,0,0,1,0,139.7516285
1,1,1,1,0,1,1,0,1,0,0,86.50265703
1,0,1,1,1,0,0,1,0,0,0,-8.751250994
1,1,0,1,1,1,0,1,1,0,0,111.4989599
1,1,0,0,1,0,1,1,0,0,0,22.12488548
1,0,0,0,0,0,1,1,0,1,0,-14.41495259
1,0,1,0,0,0,1,0,1,1,0,-120.8515758
1,0,0,1,1,0,0,1,0,0,0,-65.0028471
1,1,0,1,0,0,0,1,0,0,0,-20.43351516
1,1,1,0,0,0,0,1,0,0,0,-122.0041486
1,0,0,1,0,1,1,0,0,0,0,42.77356279
1,0,0,1,1,1,0,0,0,0,0,-71.87780521
1,1,1,1,0,1,0,1,1,0,0,-77.64634926
1,0,1,0,0,0,0,0,0,1,0,-197.4389722
1,0,1,1,1,1,0,0,0,0,0,-65.27148516
1,0,1,0,0,1,1,0,0,1,0,-89.76370775
1,0,0,0,0,1,0,1,1,0,0,88.97871737
1,1,0,0,0,1,0,1,0,1,0,-148.6440628
1,1,1,1,1,1,0,1,0,1,0,14.49586761
1,0,0,1,1,1,1,0,0,1,0,103.2125094
1,0,0,1,0,0,1,0,0,1,0,-386.4268157
1,1,0,1,0,0,1,1,0,1,0,-123.4014555
1,0,0,1,1,0,1,0,1,0,0,61.93911953
1,1,1,0,1,0,1,0,1,0,0,200.6032672
1,0,0,1,0,1,1,1,1,1,0,99.69545045
1,1,0,1,1,0,1,0,1,1,0,-133.3144499
